apo_pdb,holo_pdb,rmsd
1TPL_A.pdb,2VLF_A.pdb,1.095210075378418
5HEY_A.pdb,5D13_C.pdb,0.44506484270095825
1XKI_A.pdb,3EYC_D.pdb,1.1670796871185303
1XKI_A.pdb,4QAF_A.pdb,4.650578498840332
5IJZ_L.pdb,5IJZ_F.pdb,2.8384668827056885
5UGH_D.pdb,4KTT_A.pdb,0.5512135028839111
5EN5_C.pdb,4DX7_C.pdb,2.310356855392456
5ENP_A.pdb,4DX5_B.pdb,1.3888287544250488
5YIL_C.pdb,5ENO_C.pdb,2.254692554473877
5YIL_C.pdb,5ENP_C.pdb,2.2230348587036133
5YIL_C.pdb,5ENQ_C.pdb,2.2388997077941895
2YVQ_A.pdb,5DOU_A.pdb,0.7517102956771851
6C0I_B.pdb,3O96_A.pdb,1.2496625185012817
1UNP_A.pdb,4EJN_A.pdb,0.412137895822525
1UNP_A.pdb,5KCV_A.pdb,0.4896814823150635
1GZK_A.pdb,1O6L_A.pdb,1.1434983015060425
1GZK_A.pdb,3D0E_A.pdb,1.2540616989135742
1GZK_A.pdb,3E87_A.pdb,1.4212640523910522
1GZK_A.pdb,3E88_B.pdb,1.220004916191101
1GZK_A.pdb,3E8D_A.pdb,1.3919531106948853
5V2U_A.pdb,5LSQ_A.pdb,0.44546931982040405
5V2U_A.pdb,5VKB_A.pdb,0.5363228917121887
5V2U_A.pdb,5VKA_A.pdb,0.5266454815864563
1X2H_C.pdb,3A7R_A.pdb,2.549529552459717
3B82_E.pdb,1U2R_A.pdb,13.366978645324707
3B82_E.pdb,2NPF_B.pdb,12.177526473999023
1DG3_A.pdb,2D4H_A.pdb,0.9423168897628784
1DG3_A.pdb,2BC9_A.pdb,0.9635653495788574
4GIJ_C.pdb,4GIL_C.pdb,0.583991289138794
4GIJ_C.pdb,4GIM_C.pdb,0.4965105950832367
4GIJ_C.pdb,4GIK_B.pdb,0.4433562159538269
3SPB_C.pdb,3LTH_A.pdb,1.5982614755630493
3SPB_C.pdb,3SWQ_A.pdb,1.6569154262542725
3SPB_C.pdb,3SU9_A.pdb,1.6547181606292725
3SPB_C.pdb,3SWA_A.pdb,1.7943514585494995
3SPB_C.pdb,3SWI_A.pdb,1.7327159643173218
5LT2_D.pdb,1BG2_A.pdb,1.0592149496078491
3E66_A.pdb,3SBT_A.pdb,0.4057124853134155
2NOO_A.pdb,5MWU_B.pdb,3.312822103500366
2NOO_A.pdb,5ON0_B.pdb,3.2186126708984375
2NOO_A.pdb,5ON4_B.pdb,3.317138195037842
2NOO_A.pdb,3MVZ_B.pdb,3.237680435180664
2NOO_A.pdb,3MW0_B.pdb,3.2063305377960205
4Q5I_A.pdb,3HYT_C.pdb,0.9757745862007141
2FJY_B.pdb,1DQE_A.pdb,2.241264820098877
2FJY_B.pdb,2P71_A.pdb,2.4480109214782715
1NKS_B.pdb,1NKS_F.pdb,0.6262238621711731
3U8Z_A.pdb,6CDS_B.pdb,0.6030445098876953
4KCC_A.pdb,1PB8_A.pdb,2.266181707382202
4KCC_A.pdb,1PB9_A.pdb,2.191831111907959
4KCC_A.pdb,1Y20_A.pdb,2.0567452907562256
4KCC_A.pdb,1Y1Z_A.pdb,1.9228729009628296
4FD3_A.pdb,4HBG_A.pdb,0.47020354866981506
3OD7_A.pdb,1NNF_A.pdb,2.499856948852539
2I7Q_A.pdb,2CKQ_A.pdb,0.5088319778442383
5YCZ_B.pdb,5WVX_A.pdb,0.5785061717033386
1ZI7_A.pdb,1ZHX_A.pdb,0.42047828435897827
1ZI7_A.pdb,1ZHW_A.pdb,0.45800814032554626
1ZI7_A.pdb,1ZHZ_A.pdb,0.46086329221725464
1ZI7_A.pdb,4FES_A.pdb,0.4367668330669403
1ZI7_A.pdb,4JCH_A.pdb,0.4090219736099243
1VR2_A.pdb,2XIR_A.pdb,0.8725010752677917
1VR2_A.pdb,3VNT_A.pdb,0.7783079147338867
1VR2_A.pdb,3VO3_A.pdb,0.8001086711883545
1VR2_A.pdb,2QU5_A.pdb,1.7751230001449585
1VR2_A.pdb,3VHE_A.pdb,0.7100621461868286
2GED_A.pdb,1NRJ_B.pdb,0.7238087058067322
3GBK_B.pdb,4PRG_D.pdb,0.7816580533981323
2I4P_B.pdb,3TY0_A.pdb,0.5348787903785706
2I4Z_B.pdb,4FGY_A.pdb,0.607182502746582
2I4Z_B.pdb,4HEE_X.pdb,0.4499272108078003
1NYX_B.pdb,3V9T_A.pdb,0.5641289949417114
3VJA_B.pdb,3WCH_C.pdb,0.8171810507774353
3VJA_B.pdb,3WCL_A.pdb,0.5798636674880981
3VJA_B.pdb,3WCI_C.pdb,0.7722451090812683
3VJA_B.pdb,3WCF_C.pdb,0.7425636649131775
3VJ9_A.pdb,3WCJ_E.pdb,0.6580029129981995
5MQH_A.pdb,3T9Q_A.pdb,1.3519824743270874
1OTJ_D.pdb,1OTJ_B.pdb,0.49497324228286743
3AJ1_D.pdb,3A8E_C.pdb,0.355681836605072
2C00_A.pdb,2VQD_A.pdb,0.3137918710708618
4DSR_D.pdb,4OWY_D.pdb,0.6588707566261292
3QWA_B.pdb,3QWB_A.pdb,1.804560899734497
4XPM_C.pdb,4FTX_B.pdb,0.3719227612018585
1SUL_B.pdb,1SVW_A.pdb,0.8887158632278442
1QZT_B.pdb,2AF4_C.pdb,2.2013309001922607
5H76_A.pdb,5CBN_A.pdb,7.311031818389893
5YQJ_A.pdb,6BYM_B.pdb,0.70756596326828
3VH1_A.pdb,3VH4_A.pdb,0.509598433971405
2QRJ_A.pdb,3UHA_B.pdb,2.627281665802002
3UGK_A.pdb,3UH1_A.pdb,3.013674020767212
3IAO_A.pdb,2BOW_A.pdb,0.7690889239311218
1O6C_B.pdb,4FKZ_B.pdb,3.7836084365844727
1GUD_A.pdb,1RPJ_A.pdb,4.447380542755127
1ESJ_A.pdb,1EKK_B.pdb,0.4256177246570587
1EKQ_B.pdb,1ESQ_A.pdb,0.31379303336143494
3U49_B.pdb,3U4C_A.pdb,0.434537798166275
2KRJ_A.pdb,2WO8_D.pdb,0.5395441651344299
2KRJ_A.pdb,2WO9_A.pdb,0.461664617061615
2KRJ_A.pdb,2WO8_A.pdb,0.3864082992076874
2KRJ_A.pdb,3UVC_A.pdb,2.544462203979492
2KRJ_A.pdb,4H30_B.pdb,1.1585345268249512
5GO2_A.pdb,5GMU_B.pdb,0.5497154593467712
1K8T_A.pdb,1K90_C.pdb,2.43572998046875
1K8T_A.pdb,1S26_C.pdb,1.9460479021072388
3TVV_B.pdb,3FSS_A.pdb,1.014399766921997
2WI8_A.pdb,2XUZ_A.pdb,2.116004228591919
2WI8_A.pdb,2XV1_A.pdb,2.060436725616455
4U2M_A.pdb,5X4Q_A.pdb,0.4737478792667389
4U2M_A.pdb,5X4M_A.pdb,0.5101680159568787
4U2M_A.pdb,5X4N_A.pdb,0.4680738151073456
4U2M_A.pdb,5X4P_A.pdb,0.4628337025642395
4U2M_A.pdb,5X9P_A.pdb,0.48740869760513306
4OS3_B.pdb,3O2Y_B.pdb,0.896027684211731
4OS3_B.pdb,4ORX_B.pdb,0.8293418288230896
4OS3_B.pdb,4ORR_A.pdb,0.6576871275901794
4OS3_B.pdb,5WY9_A.pdb,0.5720933675765991
2PME_A.pdb,2ZT7_A.pdb,0.7956786751747131
2PME_A.pdb,2ZT5_A.pdb,0.8185139298439026
3A8X_A.pdb,3ZH8_B.pdb,1.2615015506744385
1QYO_A.pdb,4ZF4_A.pdb,0.28283485770225525
1QYO_A.pdb,4ZF5_A.pdb,0.3123893141746521
1QYO_A.pdb,4BDU_B.pdb,0.3834322690963745
2G3D_A.pdb,5T3I_A.pdb,0.1797308772802353
2G3D_A.pdb,3EVP_A.pdb,0.13773532211780548
1S7Y_B.pdb,5CMK_B.pdb,2.8841865062713623
4TUU_A.pdb,4L23_A.pdb,0.7930651307106018
4TUU_A.pdb,5XGI_A.pdb,0.7888957858085632
4TUU_A.pdb,5XGJ_A.pdb,0.7467539310455322
4JR0_A.pdb,1RHQ_A.pdb,0.5456101298332214
2CNN_B.pdb,1NMS_B.pdb,0.16603422164916992
2CNN_B.pdb,1NMQ_A.pdb,0.24393481016159058
4JQY_B.pdb,1NME_B.pdb,0.36183133721351624
4JR0_A.pdb,1NME_A.pdb,0.14136968553066254
2OQ1_A.pdb,4XZ0_A.pdb,2.1374411582946777
2OQ1_A.pdb,2OZO_A.pdb,6.763136386871338
1A81_G.pdb,4FL3_A.pdb,12.824994087219238
1UAJ_A.pdb,4MCB_A.pdb,0.4908749461174011
1UAJ_A.pdb,4MCC_A.pdb,0.4808844029903412
1VH3_C.pdb,1VH3_B.pdb,1.751456379890442
1VIC_B.pdb,3DUV_A.pdb,1.3243894577026367
3ISZ_A.pdb,5VO3_A.pdb,4.635515213012695
1F5Z_D.pdb,1F74_C.pdb,0.247301384806633
2CEX_C.pdb,2CEX_B.pdb,2.5763373374938965
2CEX_C.pdb,2V4C_A.pdb,3.026658773422241
2CEX_C.pdb,2WYK_A.pdb,3.069814920425415
2CEX_C.pdb,3B50_A.pdb,3.0359928607940674
2CEX_C.pdb,2XWO_A.pdb,3.0199031829833984
1BWZ_A.pdb,2GKE_A.pdb,2.752967357635498
1BWZ_A.pdb,2GKJ_A.pdb,2.68507719039917
4M0D_C.pdb,4LZJ_D.pdb,0.4246090054512024
1Y7L_A.pdb,5DBH_X.pdb,0.27633360028266907
3I7I_B.pdb,2PJT_D.pdb,0.35869279503822327
3I7I_B.pdb,1ZTQ_C.pdb,0.3587533235549927
2E2D_A.pdb,4L19_B.pdb,0.3459063172340393
2E2D_A.pdb,3ELM_A.pdb,0.3615969717502594
2E2D_A.pdb,3KEJ_A.pdb,0.4247339069843292
6DNQ_B.pdb,4I9O_A.pdb,1.7027337551116943
1Q6U_A.pdb,1Q6I_B.pdb,2.0451111793518066
1K5H_A.pdb,3R0I_B.pdb,0.6791291832923889
1K5H_A.pdb,1T1S_A.pdb,0.9160258173942566
1K5H_A.pdb,1Q0Q_A.pdb,1.7060418128967285
1K5H_A.pdb,1ONP_A.pdb,0.8136048913002014
1UKH_A.pdb,4E73_A.pdb,0.7460405230522156
3VUL_A.pdb,4HYS_A.pdb,1.6482388973236084
3VUL_A.pdb,4HYU_A.pdb,1.3711329698562622
3VUL_A.pdb,4IZY_A.pdb,1.3491051197052002
1UKH_A.pdb,4L7F_A.pdb,1.4040958881378174
2HSG_A.pdb,1SXG_A.pdb,1.3387681245803833
2HSG_A.pdb,2NZU_G.pdb,2.081580877304077
2HSG_A.pdb,2NZV_G.pdb,2.168879508972168
1PFZ_B.pdb,4Y6M_C.pdb,1.9831600189208984
1PFZ_B.pdb,4Z22_A.pdb,1.8578451871871948
1PFZ_B.pdb,1XE5_A.pdb,1.8955745697021484
1PFZ_B.pdb,1XE6_A.pdb,1.8622773885726929
1PFZ_B.pdb,4CKU_F.pdb,2.0466556549072266
4BE8_A.pdb,5C91_A.pdb,1.8662976026535034
2CM6_B.pdb,5LO8_B.pdb,0.5359850525856018
3PY3_A.pdb,1YW2_A.pdb,0.7277294993400574
3PY3_A.pdb,2GTM_A.pdb,0.7828119993209839
5UOJ_A.pdb,5NZZ_H.pdb,2.104281187057495
5UOJ_A.pdb,4TYH_B.pdb,1.1276535987854004
3PY3_A.pdb,5LAR_A.pdb,0.8354693651199341
5JP5_E.pdb,5JPG_A.pdb,0.2859632968902588
1QG7_B.pdb,4UAI_A.pdb,0.46547645330429077
4KJZ_D.pdb,4B48_A.pdb,1.8631062507629395
4KJZ_B.pdb,4KJZ_C.pdb,0.9679328799247742
2E4F_A.pdb,3SYA_A.pdb,0.5285322070121765
4UEA_A.pdb,5ABU_A.pdb,0.5741408467292786
4UEA_A.pdb,4UEC_C.pdb,0.5138722062110901
2IAH_A.pdb,2O5P_A.pdb,0.7175804972648621
1HE8_A.pdb,2CHW_A.pdb,1.1972472667694092
1HE8_A.pdb,2CHX_A.pdb,1.1628016233444214
1HE8_A.pdb,2CHZ_A.pdb,1.2573285102844238
1HE8_A.pdb,4DK5_A.pdb,0.9966595768928528
1HE8_A.pdb,4EZJ_A.pdb,1.14970862865448
4PW8_C.pdb,6A4I_D.pdb,0.7376199960708618
4PW8_C.pdb,5TI9_D.pdb,0.6448929309844971
3R2B_D.pdb,3M2W_A.pdb,0.6308686137199402
3R2B_D.pdb,3M42_A.pdb,0.5239241719245911
4TYH_A.pdb,2PZY_B.pdb,0.8755083084106445
4TYH_A.pdb,1NY3_A.pdb,0.7979038953781128
4TYH_A.pdb,3R2B_A.pdb,0.696075439453125
4Z49_B.pdb,3TJM_A.pdb,0.7059277892112732
1XB2_A.pdb,1D2E_C.pdb,4.497478485107422
4ZVW_E.pdb,4X0U_C.pdb,0.6218985915184021
2OB4_A.pdb,3RZ3_C.pdb,0.7933344841003418
3VBB_C.pdb,4L87_A.pdb,1.1727596521377563
4HOK_C.pdb,4HNI_B.pdb,0.48743778467178345
6G9Z_A.pdb,5KLY_A.pdb,0.2845902144908905
6G9Z_A.pdb,5IPE_A.pdb,0.28144440054893494
6G9Z_A.pdb,5IPC_A.pdb,0.25339773297309875
6G9Z_A.pdb,5I2E_A.pdb,0.3067440092563629
6G9Z_A.pdb,5KM1_A.pdb,0.30845996737480164
6DDX_A.pdb,5CR7_B.pdb,0.7093701958656311
6DDK_B.pdb,2XJC_A.pdb,0.8615990877151489
6DDX_A.pdb,5CQZ_A.pdb,0.6583182215690613
6DDK_B.pdb,4H4B_A.pdb,0.7846580147743225
6DDK_B.pdb,6DDZ_A.pdb,0.759528398513794
4HTO_A.pdb,3W1G_A.pdb,0.5657418966293335
2HLZ_D.pdb,5WBO_B.pdb,0.39124467968940735
3NCA_B.pdb,5WBP_A.pdb,0.46627306938171387
2HLZ_D.pdb,5WBQ_B.pdb,0.4257243871688843
2HQQ_A.pdb,5WBR_B.pdb,0.5639384984970093
3NCA_B.pdb,5WBM_A.pdb,0.4254228174686432
4ZCB_B.pdb,2RCT_A.pdb,4.3828558921813965
4ZCB_B.pdb,4EDE_A.pdb,3.6748247146606445
4ZCB_B.pdb,6C7Z_B.pdb,3.77264666557312
3MBC_B.pdb,3MBC_A.pdb,1.4996999502182007
5VB3_A.pdb,5C4S_A.pdb,0.657061755657196
5VB3_A.pdb,5C4O_A.pdb,0.6807942390441895
5VB3_A.pdb,4WQP_A.pdb,0.45175546407699585
5VB3_A.pdb,4QM0_C.pdb,0.5194253325462341
5VB3_A.pdb,5NTQ_A.pdb,0.5300276279449463
3M10_A.pdb,1P52_A.pdb,2.181272268295288
3M10_A.pdb,1RL9_A.pdb,2.089289903640747
3M10_A.pdb,4GVY_A.pdb,2.177107810974121
3M10_A.pdb,4GW0_A.pdb,2.157857894897461
1K7K_A.pdb,2Q16_A.pdb,1.6440625190734863
5UQ9_B.pdb,2JKV_C.pdb,2.4560182094573975
2JKV_F.pdb,5UQ9_F.pdb,2.3225860595703125
2C1M_A.pdb,4U54_A.pdb,1.6343268156051636
2C1M_A.pdb,4U58_A.pdb,1.630192518234253
2C1M_A.pdb,4U5N_A.pdb,1.7259886264801025
2C1M_A.pdb,4U5O_A.pdb,1.6492611169815063
2C1M_A.pdb,4U5L_A.pdb,1.590245008468628
3ENM_D.pdb,3VN9_A.pdb,1.0493026971817017
3ENM_C.pdb,3FME_A.pdb,0.47229334712028503
1FST_B.pdb,1HH4_E.pdb,1.2240166664123535
1WAO_2.pdb,4ZX2_A.pdb,0.31003105640411377
5XOX_F.pdb,5XOX_D.pdb,0.6725193858146667
1Q4K_C.pdb,5NEI_A.pdb,0.5507248044013977
1Q4K_C.pdb,5NJE_A.pdb,0.47338876128196716
1Q4K_C.pdb,5NN2_A.pdb,0.4376533627510071
2Y4P_B.pdb,5AUT_A.pdb,0.4645789563655853
2Y4P_D.pdb,4TXC_A.pdb,0.39029502868652344
2Y4P_D.pdb,3GU8_A.pdb,0.42123255133628845
2Y4P_D.pdb,5AV0_A.pdb,0.480970561504364
2Y4P_D.pdb,4YO4_A.pdb,0.484486848115921
1AF3_A.pdb,4QNQ_B.pdb,0.8716492056846619
5HVJ_B.pdb,3S95_B.pdb,0.395563006401062
5HVJ_B.pdb,5NXC_L.pdb,0.596637487411499
1Q14_A.pdb,2QQG_A.pdb,1.0136513710021973
1Q14_A.pdb,1SZD_A.pdb,1.0770702362060547
1Q14_A.pdb,2OD2_A.pdb,1.0870153903961182
1Q14_A.pdb,1Q1A_A.pdb,1.1613496541976929
4H39_A.pdb,3RTP_A.pdb,1.6155064105987549
4H39_A.pdb,2OK1_A.pdb,1.876563310623169
4H3B_C.pdb,3V6S_A.pdb,1.3931190967559814
4H39_A.pdb,2R9S_A.pdb,2.1467666625976562
4H3B_C.pdb,4KKH_A.pdb,1.4076625108718872
4DOT_A.pdb,4Q95_B.pdb,0.4803824722766876
1ZHH_A.pdb,4YP9_A.pdb,3.5008275508880615
1ZHH_A.pdb,4YRZ_A.pdb,3.195584535598755
1ZHH_A.pdb,2HJ9_A.pdb,3.28904128074646
2H6D_A.pdb,4ZHX_A.pdb,1.0384535789489746
2H6D_A.pdb,5ISO_C.pdb,0.9636064767837524
2H6D_A.pdb,5EZV_A.pdb,1.027575969696045
2H6D_A.pdb,6B1U_A.pdb,1.006320834159851
2H6D_A.pdb,6BX6_A.pdb,0.7441612482070923
3ZFX_E.pdb,5MJA_A.pdb,0.5546066761016846
3CKH_A.pdb,4W50_D.pdb,0.5017327666282654
3KFC_C.pdb,1PQ9_C.pdb,0.5376609563827515
3KFC_C.pdb,1UPV_A.pdb,0.8887954354286194
3KFC_C.pdb,4RAK_A.pdb,0.4980417490005493
3KFC_C.pdb,5JY3_C.pdb,0.5267413258552551
5EPP_A.pdb,5FTJ_B.pdb,1.5996270179748535
4QYL_A.pdb,5T4U_A.pdb,0.3423002362251282
2X4Y_A.pdb,5C6S_A.pdb,0.4394415318965912
4QYL_D.pdb,5C85_A.pdb,0.5866824388504028
4QYL_A.pdb,5C87_A.pdb,0.3779660761356354
4QYL_A.pdb,5C89_A.pdb,0.34018269181251526
4LSZ_D.pdb,1SHJ_B.pdb,0.4684771001338959
4LSZ_C.pdb,1SHL_B.pdb,0.36028149724006653
1I51_A.pdb,5V6Z_B.pdb,0.325162410736084
1GQF_B.pdb,5V6U_B.pdb,0.3391137421131134
1JXQ_D.pdb,2AR9_A.pdb,0.45048943161964417
3P4U_C.pdb,4N5D_A.pdb,0.28751084208488464
3P4U_C.pdb,4N7M_A.pdb,0.3067082464694977
3P4U_C.pdb,4NBK_A.pdb,0.2884036600589752
3P4U_C.pdb,4NBL_A.pdb,0.2935088574886322
3P4U_D.pdb,4NBN_B.pdb,0.392996221780777
3HR7_A.pdb,1ZUI_A.pdb,0.7450664043426514
3HR7_A.pdb,3MUF_A.pdb,0.9353594183921814
3HR7_A.pdb,3N2E_B.pdb,0.8949069976806641
6BHF_A.pdb,5EZ1_A.pdb,3.756725788116455
4FSH_B.pdb,4FQ8_B.pdb,2.5813753604888916
4FSH_B.pdb,3PHI_B.pdb,2.011558771133423
4FSH_B.pdb,3PHJ_A.pdb,1.975899338722229
3S06_A.pdb,3CYQ_K.pdb,1.1876758337020874
5ZOP_G.pdb,2VQJ_A.pdb,0.3466499447822571
5ZOP_G.pdb,2VQM_A.pdb,0.3079865276813507
1ILE_A.pdb,1WK8_B.pdb,0.6268601417541504
1FKN_A.pdb,3CKR_B.pdb,0.5418016314506531
1FKN_A.pdb,3CKP_B.pdb,0.4013404846191406
1FKN_A.pdb,3KYR_B.pdb,0.39909374713897705
1FKN_A.pdb,3UDH_A.pdb,0.3959469497203827
1FKN_A.pdb,3UDJ_A.pdb,0.38916000723838806
5T90_C.pdb,5J5F_A.pdb,0.7637978792190552
5T90_A.pdb,5J5G_I.pdb,0.9678601622581482
5T90_D.pdb,4ZK1_C.pdb,0.7789193987846375
5T90_A.pdb,4ZJT_C.pdb,0.9404252171516418
5T90_C.pdb,3U8J_G.pdb,0.5331915616989136
3QKS_A.pdb,4NCJ_B.pdb,1.1264855861663818
3QKS_A.pdb,3QKT_B.pdb,1.2426785230636597
1F2T_A.pdb,1F2U_A.pdb,0.6630366444587708
5J4I_B.pdb,3L1L_A.pdb,0.5713673830032349
3QAS_A.pdb,1UEH_B.pdb,0.5018115639686584
3QAS_A.pdb,1X08_A.pdb,0.47295111417770386
3QAS_A.pdb,1V7U_B.pdb,0.42644378542900085
1JP3_B.pdb,4H2J_A.pdb,0.36656591296195984
4BKM_B.pdb,5AES_B.pdb,1.0239628553390503
1S96_A.pdb,2ANB_A.pdb,1.2880584001541138
1S96_A.pdb,2F3R_B.pdb,0.9222665429115295
1S96_A.pdb,2AN9_B.pdb,0.7663231492042542
3VHL_B.pdb,1NF3_A.pdb,0.6683499813079834
3VHL_B.pdb,1GRN_A.pdb,0.5853624939918518
3VHL_B.pdb,2ODB_A.pdb,0.555036187171936
3VHL_B.pdb,5CJP_B.pdb,0.7660272717475891
4MGZ_R.pdb,4DXA_A.pdb,0.9110295176506042
4MGZ_R.pdb,5KHO_C.pdb,0.7799375057220459
5JHG_F.pdb,4XOI_A.pdb,0.4628303647041321
5JHG_F.pdb,5A0F_A.pdb,0.37658917903900146
1QSW_D.pdb,1HNL_A.pdb,0.33724525570869446
1QSW_D.pdb,1BB5_B.pdb,0.4694937765598297
1QSW_D.pdb,5LSH_A.pdb,0.3738952875137329
1QSW_D.pdb,1REM_A.pdb,0.3750772774219513
1QSW_D.pdb,207L_A.pdb,0.3229808211326599
2D4D_A.pdb,1I4F_B.pdb,0.8168774843215942
5CSB_A.pdb,6C98_D.pdb,0.5446478724479675
2D4D_A.pdb,3MZT_F.pdb,1.189184308052063
3FKZ_B.pdb,1RNC_A.pdb,0.4256432354450226
3FKZ_B.pdb,1JN4_A.pdb,0.4145863354206085
3FKZ_B.pdb,4G8V_A.pdb,0.38753819465637207
3FKZ_B.pdb,4G8Y_A.pdb,0.36501869559288025
3FKZ_B.pdb,4G90_A.pdb,0.35387805104255676
4EC7_B.pdb,4EC7_A.pdb,0.5593212842941284
1CM4_A.pdb,1QIW_B.pdb,1.8544477224349976
1CM4_A.pdb,1XA5_A.pdb,2.785616397857666
2ZBS_A.pdb,2GPV_C.pdb,0.43691927194595337
1TFC_A.pdb,2EWP_B.pdb,0.5043502449989319
6BTA_A.pdb,5TA2_A.pdb,0.33188000321388245
6BTA_A.pdb,5T9Z_A.pdb,0.3239573538303375
6BTA_A.pdb,5T9W_A.pdb,0.30649739503860474
6BTA_A.pdb,5LUD_A.pdb,0.22474585473537445
6BTA_A.pdb,1W8L_A.pdb,0.3712075650691986
4HJK_A.pdb,3I3T_H.pdb,0.5203574299812317
5CDW_B.pdb,3IMD_B.pdb,1.1027710437774658
5CDW_B.pdb,3IN8_A.pdb,0.9230496883392334
1JYU_A.pdb,1CJ1_D.pdb,0.6591689586639404
5CDW_B.pdb,3IN7_C.pdb,0.7727795839309692
5CDW_C.pdb,3IMJ_B.pdb,1.2556946277618408
2NZ8_A.pdb,1RYH_B.pdb,0.35971686244010925
2NZ8_A.pdb,1RYF_B.pdb,0.3760644495487213
1UUJ_D.pdb,1UUJ_C.pdb,1.4441003799438477
2FYS_A.pdb,4N4S_B.pdb,1.8305017948150635
2FYS_A.pdb,5HD4_A.pdb,0.7688620686531067
2FYS_A.pdb,4QYY_A.pdb,0.8180555701255798
2FYS_A.pdb,4XP0_A.pdb,0.7662893533706665
2FYS_A.pdb,4XOZ_A.pdb,1.0688669681549072
1QJB_A.pdb,5D2D_B.pdb,0.8216419219970703
3RZW_D.pdb,3KYD_D.pdb,0.5798893570899963
4WJQ_A.pdb,3KYC_D.pdb,0.7030209898948669
1U4E_A.pdb,2QKS_A.pdb,0.302264541387558
3IA0_T.pdb,3I96_C.pdb,0.6533485054969788
2NYD_B.pdb,3LNL_B.pdb,0.06614786386489868
4IYP_C.pdb,3K7W_C.pdb,0.5919034481048584
4IYP_C.pdb,3K7V_C.pdb,0.6025271415710449
4IYP_C.pdb,2IE4_C.pdb,0.6069693565368652
4IYP_C.pdb,3P71_C.pdb,0.6219273209571838
4IYP_C.pdb,4LAC_C.pdb,0.6118557453155518
3B5U_F.pdb,2Q0U_A.pdb,1.4660060405731201
3B5U_B.pdb,1IJJ_B.pdb,1.412397027015686
3B5U_F.pdb,1QZ5_A.pdb,1.2510040998458862
3B5U_M.pdb,6FM2_A.pdb,1.2701377868652344
3B5U_B.pdb,3FFK_B.pdb,1.2904431819915771
1Q1E_A.pdb,3PUX_B.pdb,2.2603368759155273
1Q1E_B.pdb,4KI0_A.pdb,2.4800667762756348
1Q1E_B.pdb,2R6G_B.pdb,2.7594778537750244
5MO7_B.pdb,5M44_A.pdb,0.49671655893325806
4AKE_A.pdb,1ANK_B.pdb,2.1268153190612793
4AKE_A.pdb,2ECK_A.pdb,2.0229573249816895
4AKE_A.pdb,4X8L_A.pdb,2.117201328277588
3FZ7_F.pdb,3FZ6_B.pdb,0.3067266345024109
3FZ7_C.pdb,2DGM_E.pdb,0.39867523312568665
3FZ7_F.pdb,3FZ8_B.pdb,0.3451956510543823
4J9Z_B.pdb,3SJQ_C.pdb,2.7195587158203125
2F48_B.pdb,2F48_A.pdb,0.5805118083953857
3ULQ_A.pdb,4I9E_B.pdb,0.7941341996192932
3OIC_D.pdb,3OID_B.pdb,0.942362368106842
2WFA_A.pdb,2WF8_A.pdb,1.7826309204101562
2WFA_A.pdb,1O03_A.pdb,2.136967897415161
2WFA_A.pdb,5OK0_A.pdb,1.906090259552002
2WFA_A.pdb,5OLX_A.pdb,2.0050344467163086
2WFA_A.pdb,5OLY_G.pdb,2.3507096767425537
3GO7_B.pdb,3GO6_A.pdb,0.3999090790748596
1Y6I_A.pdb,4XKB_A.pdb,0.277072548866272
1Y6I_A.pdb,4XKC_A.pdb,0.3094790577888489
5B3U_A.pdb,5B3V_C.pdb,1.9636781215667725
5Y2V_C.pdb,5Y2W_A.pdb,2.3490564823150635
1S2O_A.pdb,2B1R_A.pdb,1.5861992835998535
1S2O_A.pdb,2D2V_A.pdb,1.5697941780090332
1S2O_A.pdb,1TJ4_A.pdb,1.6028062105178833
1S2O_A.pdb,1U2T_A.pdb,1.566521167755127
1S2O_A.pdb,2B1Q_A.pdb,1.6243034601211548
5OL5_D.pdb,3NZM_A.pdb,9.615957260131836
5MWV_A.pdb,2IWV_B.pdb,0.7767547965049744
5MWV_A.pdb,2WVP_A.pdb,1.48064124584198
1F47_B.pdb,1Y2G_A.pdb,0.46981966495513916
1F47_B.pdb,1S1J_A.pdb,0.44491052627563477
1F47_B.pdb,1S1S_B.pdb,0.5316166281700134
1F47_B.pdb,1Y2F_A.pdb,0.5149567127227783
4K7K_A.pdb,4K7R_A.pdb,2.484386682510376
4TOZ_B.pdb,3O9P_A.pdb,6.276436805725098
4WKG_B.pdb,1Z7E_F.pdb,3.3271005153656006
4WKG_B.pdb,4WKG_D.pdb,2.4213767051696777
1Z2L_A.pdb,4PXD_A.pdb,2.1944844722747803
3H49_B.pdb,3IN1_A.pdb,0.46558043360710144
1OQF_A.pdb,1XG4_A.pdb,0.30942288041114807
1OQF_A.pdb,1XG3_A.pdb,0.29871270060539246
4PPE_A.pdb,2XEU_A.pdb,0.4951383173465729
1BO1_A.pdb,3X06_B.pdb,0.46712926030158997
1BO1_A.pdb,3X09_B.pdb,0.4867076873779297
1BO1_A.pdb,3X03_B.pdb,0.4771069586277008
1BO1_A.pdb,3X04_B.pdb,0.4631206691265106
3CKI_A.pdb,2FV5_A.pdb,0.4204312264919281
3CKI_A.pdb,3EDZ_A.pdb,0.4096839129924774
2PL6_B.pdb,2PL7_B.pdb,0.5309025049209595
2PL6_B.pdb,3QQT_B.pdb,0.44101682305336
3DTQ_B.pdb,4K19_B.pdb,0.47009196877479553
